Name,Week,Opponent,rushingattempts_car,rushingyards_car,rushingyardsperattempt_car,rushingtouchdowns_car,receivingtargets_car,receptions_car,receivingyards_car,receivingtouchdowns_car,fumbles_car,fumbleslost_car
Jorvorskie Lane,6,LAR,1.8333333333333333,2.1666666666666665,0.5333333333333333,0.3333333333333333,1.0,1.0,9.5,0.0,0.16666666666666666,0.16666666666666666
Jorvorskie Lane,8,NYJ,1.5714285714285714,1.8571428571428572,0.4571428571428572,0.2857142857142857,0.8571428571428571,0.8571428571428571,8.142857142857142,0.0,0.14285714285714285,0.14285714285714285
Jorvorskie Lane,9,IND,1.375,1.625,0.4,0.25,0.875,0.75,7.125,0.0,0.125,0.125
Jorvorskie Lane,10,TEN,1.3333333333333333,1.4444444444444444,0.35555555555555557,0.2222222222222222,0.7777777777777778,0.6666666666666666,6.333333333333333,0.0,0.1111111111111111,0.1111111111111111
Jorvorskie Lane,11,BUF,1.3,1.3,0.32,0.2,0.7,0.6,5.7,0.0,0.1,0.1
Jorvorskie Lane,12,SEA,1.1818181818181819,1.1818181818181819,0.29090909090909095,0.18181818181818182,0.6363636363636364,0.5454545454545454,5.181818181818182,0.0,0.09090909090909091,0.09090909090909091
Jorvorskie Lane,13,NE,1.0833333333333333,1.0833333333333333,0.26666666666666666,0.16666666666666666,0.6666666666666666,0.5833333333333334,4.916666666666667,0.0,0.16666666666666666,0.08333333333333333
Jorvorskie Lane,14,SF,1.0,1.0,0.24615384615384617,0.15384615384615385,0.6153846153846154,0.5384615384615384,4.538461538461538,0.0,0.23076923076923078,0.07692307692307693
Jorvorskie Lane,15,JAX,0.9285714285714286,0.9285714285714286,0.2285714285714286,0.14285714285714285,0.7142857142857143,0.6428571428571429,4.642857142857143,0.07142857142857142,0.21428571428571427,0.07142857142857142
Jorvorskie Lane,16,BUF,0.8666666666666667,0.8666666666666667,0.21333333333333335,0.13333333333333333,0.6666666666666666,0.6,4.333333333333333,0.06666666666666667,0.2,0.06666666666666667
Jorvorskie Lane,17,NE,0.8125,0.8125,0.2,0.125,0.75,0.6875,4.9375,0.0625,0.1875,0.0625
Justin Forsett,1,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Forsett,2,JAX,3.0,17.5,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Forsett,3,DEN,2.0,11.666666666666666,1.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Forsett,4,TEN,1.5,8.75,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Forsett,5,NYJ,2.0,8.2,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Forsett,6,GB,2.8333333333333335,14.666666666666666,2.3333333333333335,0.0,0.16666666666666666,0.16666666666666666,3.0,0.0,0.0,0.0
Justin Forsett,7,BAL,3.2857142857142856,17.142857142857142,2.757142857142857,0.0,0.14285714285714285,0.14285714285714285,2.5714285714285716,0.0,0.0,0.0
Justin Forsett,9,BUF,3.625,15.875,2.5625,0.0,0.125,0.125,2.25,0.0,0.0,0.0
Justin Forsett,10,CHI,3.6666666666666665,17.11111111111111,3.033333333333333,0.0,0.1111111111111111,0.1111111111111111,2.0,0.0,0.0,0.0
Justin Forsett,11,JAX,4.0,21.3,3.5700000000000003,0.0,0.3,0.2,2.4,0.0,0.0,0.0
Justin Forsett,12,DET,4.090909090909091,27.272727272727273,4.827272727272727,0.09090909090909091,0.36363636363636365,0.18181818181818182,2.1818181818181817,0.0,0.0,0.0
Justin Forsett,13,TEN,4.916666666666667,30.25,4.8,0.08333333333333333,0.3333333333333333,0.16666666666666666,2.0,0.0,0.0,0.0
Justin Forsett,14,NE,4.769230769230769,28.46153846153846,4.607692307692307,0.07692307692307693,0.38461538461538464,0.23076923076923078,2.923076923076923,0.0,0.0,0.0
Justin Forsett,15,IND,4.428571428571429,26.428571428571427,4.2785714285714285,0.07142857142857142,0.35714285714285715,0.21428571428571427,2.7142857142857144,0.0,0.0,0.0
Justin Forsett,16,MIN,4.2,24.933333333333334,4.26,0.06666666666666667,0.3333333333333333,0.2,2.533333333333333,0.0,0.0,0.0
Justin Forsett,17,IND,3.9375,23.375,3.99375,0.0625,0.3125,0.1875,2.375,0.0,0.0,0.0
Kahlil Bell,3,LAR,10.0,20.0,2.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0
Kahlil Bell,4,DAL,6.0,16.0,4.0,0.0,0.5,0.5,5.5,0.0,0.0,0.0
Kahlil Bell,11,LAR,4.0,10.666666666666666,2.6666666666666665,0.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.0,0.0,0.0
Kahlil Bell,13,ARI,3.0,8.0,2.0,0.0,0.5,0.5,3.25,0.0,0.25,0.25
Kahlil Bell,14,JAX,2.4,6.4,1.6,0.0,0.4,0.4,2.6,0.0,0.2,0.2
Kahlil Bell,16,ARI,4.166666666666667,10.666666666666666,1.75,0.0,0.3333333333333333,0.3333333333333333,2.1666666666666665,0.0,0.16666666666666666,0.16666666666666666
Kahlil Bell,17,DET,4.142857142857143,10.857142857142858,1.9285714285714286,0.0,0.2857142857142857,0.2857142857142857,1.8571428571428572,0.0,0.14285714285714285,0.14285714285714285
Keiland Williams,1,LAR,1.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0
Keiland Williams,2,SF,0.5,1.0,1.0,0.0,0.5,0.5,2.0,0.0,0.0,0.0
Keiland Williams,3,TEN,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0
Keiland Williams,4,MIN,0.25,0.5,0.5,0.0,0.5,0.5,2.25,0.0,0.0,0.0
Keiland Williams,6,PHI,0.4,0.6,0.6,0.0,0.4,0.4,1.8,0.0,0.0,0.0
Keiland Williams,8,PIT,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,1.5,0.0,0.0,0.0
Keiland Williams,9,CAR,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,1.2857142857142858,0.0,0.0,0.0
Keiland Williams,11,PHI,0.25,0.375,0.375,0.0,0.25,0.25,1.125,0.0,0.0,0.0
Keiland Williams,12,DAL,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,1.0,0.0,0.0,0.0
Keiland Williams,13,NYG,0.2,0.3,0.3,0.0,0.2,0.2,0.9,0.0,0.0,0.0
Keiland Williams,14,BAL,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
Keiland Williams,15,CLE,0.16666666666666666,0.25,0.25,0.0,0.16666666666666666,0.16666666666666666,0.75,0.0,0.0,0.0
Keiland Williams,16,PHI,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.0,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.0,0.0,0.0
Keiland Williams,17,DAL,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.0,0.14285714285714285,0.14285714285714285,0.6428571428571429,0.0,0.0,0.0
Keith Toston,8,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Toston,9,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Toston,15,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Toston,16,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Toston,17,TEN,3.4,14.8,0.8800000000000001,0.0,0.8,0.6,8.2,0.0,0.0,0.0
Kendall Hunter,1,GB,9.0,41.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendall Hunter,2,DET,7.0,32.0,4.6,0.0,1.5,1.0,10.5,0.0,0.5,0.5
Kendall Hunter,3,MIN,6.0,21.333333333333332,3.0666666666666664,0.0,1.3333333333333333,1.0,7.666666666666667,0.0,0.3333333333333333,0.3333333333333333
Kendall Hunter,4,NYJ,6.5,30.0,4.05,0.25,1.0,0.75,5.75,0.0,0.25,0.25
Kendall Hunter,5,BUF,7.4,40.2,4.720000000000001,0.2,1.0,0.6,4.6,0.0,0.2,0.2
Kendall Hunter,6,NYG,6.833333333333333,37.833333333333336,5.016666666666667,0.16666666666666666,1.0,0.6666666666666666,4.833333333333333,0.0,0.16666666666666666,0.16666666666666666
Kendall Hunter,7,SEA,7.142857142857143,36.857142857142854,4.785714285714286,0.14285714285714285,1.1428571428571428,0.8571428571428571,6.142857142857143,0.0,0.14285714285714285,0.14285714285714285
Kendall Hunter,8,ARI,7.5,37.625,4.725,0.125,1.125,0.875,6.125,0.0,0.125,0.125
Kendall Hunter,10,LAR,7.0,35.111111111111114,4.7555555555555555,0.1111111111111111,1.1111111111111112,0.8888888888888888,6.333333333333333,0.0,0.1111111111111111,0.1111111111111111
Kendall Hunter,11,CHI,6.8,34.3,4.819999999999999,0.2,1.1,0.9,6.0,0.0,0.1,0.1
Kendall Hunter,12,NO,6.545454545454546,33.72727272727273,5.018181818181818,0.18181818181818182,1.0909090909090908,0.8181818181818182,5.454545454545454,0.0,0.09090909090909091,0.09090909090909091
Kevin Smith,1,LAR,13.0,62.0,4.8,1.0,6.0,4.0,29.0,1.0,0.0,0.0
Kevin Smith,2,SF,14.5,57.5,4.05,0.5,4.5,3.0,23.0,0.5,0.0,0.0
Kevin Smith,3,TEN,9.666666666666666,38.333333333333336,2.6999999999999997,0.3333333333333333,3.0,2.0,15.333333333333334,0.3333333333333333,0.0,0.0
Kevin Smith,8,SEA,7.5,29.0,2.275,0.25,2.5,1.75,13.25,0.25,0.0,0.0
Kevin Smith,9,JAX,6.6,24.8,2.3600000000000003,0.2,2.2,1.6,12.4,0.2,0.0,0.0
Kevin Smith,10,MIN,5.5,20.666666666666668,1.9666666666666668,0.16666666666666666,1.8333333333333333,1.3333333333333333,10.333333333333334,0.16666666666666666,0.0,0.0
Kevin Smith,11,GB,4.857142857142857,18.285714285714285,2.257142857142857,0.14285714285714285,1.5714285714285714,1.1428571428571428,8.857142857142858,0.14285714285714285,0.0,0.0
Kevin Smith,12,HOU,4.625,16.75,2.2249999999999996,0.125,1.5,1.0,7.75,0.125,0.0,0.0
Kevin Smith,13,IND,4.111111111111111,14.88888888888889,1.9777777777777774,0.1111111111111111,1.4444444444444444,0.8888888888888888,6.888888888888889,0.1111111111111111,0.0,0.0
Kevin Smith,14,GB,3.7,13.4,1.7799999999999998,0.1,1.3,0.8,6.2,0.1,0.0,0.0
Kevin Smith,15,ARI,3.3636363636363638,12.181818181818182,1.618181818181818,0.09090909090909091,1.3636363636363635,0.8181818181818182,6.818181818181818,0.09090909090909091,0.0,0.0
Kevin Smith,16,ATL,3.0833333333333335,11.166666666666666,1.4833333333333332,0.08333333333333333,1.3333333333333333,0.8333333333333334,6.583333333333333,0.08333333333333333,0.0,0.0
Knowshon Moreno,1,PIT,5.0,13.0,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Knowshon Moreno,2,ATL,4.0,7.5,1.65,0.5,0.5,0.5,6.0,0.0,0.5,0.5
Knowshon Moreno,12,KC,9.333333333333334,33.333333333333336,2.5,0.3333333333333333,1.6666666666666667,1.6666666666666667,12.666666666666666,0.0,0.3333333333333333,0.3333333333333333
Knowshon Moreno,13,TB,12.0,42.25,2.725,0.25,2.5,2.25,13.0,0.0,0.25,0.25
Knowshon Moreno,14,OAK,16.0,57.6,2.9200000000000004,0.4,3.0,2.6,20.0,0.0,0.2,0.2
Knowshon Moreno,15,BAL,16.833333333333332,67.16666666666667,3.35,0.5,3.0,2.5,18.0,0.0,0.16666666666666666,0.16666666666666666
Knowshon Moreno,16,CLE,17.571428571428573,68.71428571428571,3.3714285714285714,0.42857142857142855,3.5714285714285716,2.857142857142857,22.428571428571427,0.0,0.14285714285714285,0.14285714285714285
Knowshon Moreno,17,KC,17.25,65.625,3.3125,0.5,3.25,2.625,20.875,0.0,0.125,0.125
Kregg Lumpkin,13,WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kregg Lumpkin,14,NO,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Kregg Lumpkin,15,ATL,3.0,14.0,1.5666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
Kregg Lumpkin,16,BAL,2.25,10.5,1.175,0.0,0.5,0.0,0.0,0.0,0.25,0.25
Kregg Lumpkin,17,PHI,1.8,8.4,0.9400000000000001,0.0,0.4,0.0,0.0,0.0,0.2,0.2
LaMichael James,14,MIA,8.0,30.0,3.8,0.0,1.0,1.0,15.0,0.0,0.0,0.0
LaMichael James,15,NE,8.0,30.5,3.8499999999999996,0.0,1.5,0.5,7.5,0.0,0.0,0.0
LaMichael James,16,SEA,6.666666666666667,25.333333333333332,3.8333333333333335,0.0,1.6666666666666667,1.0,9.666666666666666,0.0,0.0,0.0
LaMichael James,17,ARI,6.75,31.25,4.625,0.0,1.25,0.75,7.25,0.0,0.25,0.0
LaRod Stephens-Howling,1,SEA,2.0,4.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0
LaRod Stephens-Howling,2,NE,2.0,7.5,3.75,0.5,1.5,1.0,7.0,0.0,0.0,0.0
LaRod Stephens-Howling,3,PHI,4.0,0.3333333333333333,1.9000000000000001,0.3333333333333333,1.0,0.6666666666666666,4.666666666666667,0.0,0.0,0.0
LaRod Stephens-Howling,6,BUF,5.75,5.75,1.925,0.25,1.25,0.5,3.5,0.0,0.0,0.0
LaRod Stephens-Howling,7,MIN,8.6,25.4,2.58,0.4,2.0,1.2,11.8,0.0,0.0,0.0
LaRod Stephens-Howling,8,SF,8.5,22.166666666666668,2.2833333333333337,0.3333333333333333,2.3333333333333335,1.5,15.166666666666666,0.0,0.0,0.0
LaRod Stephens-Howling,9,GB,9.714285714285714,26.285714285714285,2.385714285714286,0.42857142857142855,2.5714285714285716,1.5714285714285714,14.142857142857142,0.0,0.0,0.0
LaRod Stephens-Howling,11,ATL,11.25,38.875,2.8125,0.5,2.75,1.625,13.125,0.0,0.0,0.0
LaRod Stephens-Howling,12,LAR,10.11111111111111,34.666666666666664,2.611111111111111,0.4444444444444444,2.5555555555555554,1.4444444444444444,11.666666666666666,0.0,0.0,0.0
LaRod Stephens-Howling,13,NYJ,9.2,31.3,2.45,0.4,2.6,1.4,10.4,0.0,0.0,0.0
LaRod Stephens-Howling,14,SEA,8.545454545454545,28.90909090909091,2.4545454545454546,0.36363636363636365,2.4545454545454546,1.3636363636363635,9.636363636363637,0.0,0.0,0.0
LaRod Stephens-Howling,15,DET,8.25,28.166666666666668,2.5833333333333335,0.3333333333333333,2.3333333333333335,1.3333333333333333,9.083333333333334,0.0,0.0,0.0
LaRod Stephens-Howling,16,CHI,8.384615384615385,27.46153846153846,2.5307692307692307,0.3076923076923077,2.3076923076923075,1.3076923076923077,8.153846153846153,0.0,0.0,0.0
LaRod Stephens-Howling,17,SF,7.857142857142857,25.428571428571427,2.2785714285714285,0.2857142857142857,2.142857142857143,1.2142857142857142,7.571428571428571,0.0,0.0,0.0
Lamar Miller,2,OAK,10.0,65.0,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Miller,3,NYJ,9.5,56.5,5.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Miller,4,ARI,7.666666666666667,42.0,5.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Miller,5,CIN,5.75,31.5,3.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Miller,6,LAR,4.6,25.2,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Miller,9,IND,4.0,22.166666666666668,3.6666666666666665,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Miller,10,TEN,3.857142857142857,20.714285714285715,3.7142857142857144,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.8571428571428572,0.0,0.0,0.0
Lamar Miller,11,BUF,3.375,18.125,3.25,0.125,0.375,0.25,1.625,0.0,0.0,0.0
Lamar Miller,13,NE,3.0,16.11111111111111,2.888888888888889,0.1111111111111111,0.3333333333333333,0.2222222222222222,1.4444444444444444,0.0,0.0,0.0
Lamar Miller,14,SF,3.0,14.6,2.63,0.1,0.4,0.3,2.1,0.0,0.0,0.0
Lamar Miller,15,JAX,3.272727272727273,14.909090909090908,2.6636363636363636,0.09090909090909091,0.5454545454545454,0.36363636363636365,2.090909090909091,0.0,0.0,0.0
Lamar Miller,16,BUF,3.8333333333333335,19.75,3.0500000000000003,0.08333333333333333,0.5833333333333334,0.3333333333333333,1.9166666666666667,0.0,0.0,0.0
Lamar Miller,17,NE,3.923076923076923,19.23076923076923,3.0153846153846158,0.07692307692307693,0.6923076923076923,0.46153846153846156,3.4615384615384617,0.0,0.0,0.0
Lance Ball,1,PIT,2.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Ball,2,ATL,1.5,9.0,5.5,0.0,1.0,0.5,8.5,0.0,0.0,0.0
Lance Ball,3,HOU,3.3333333333333335,11.333333333333334,4.433333333333334,0.0,1.6666666666666667,0.6666666666666666,6.333333333333333,0.0,0.0,0.0
Lance Ball,4,OAK,4.0,11.0,3.75,0.0,1.75,0.75,8.25,0.25,0.0,0.0
Lance Ball,5,NE,3.4,9.0,3.2,0.0,1.4,0.6,6.6,0.2,0.0,0.0
Lance Ball,6,LAC,2.8333333333333335,7.5,2.6666666666666665,0.0,1.1666666666666667,0.5,5.5,0.16666666666666666,0.0,0.0
Lance Ball,8,NO,2.7142857142857144,8.428571428571429,3.2857142857142856,0.0,1.0,0.42857142857142855,4.714285714285714,0.14285714285714285,0.0,0.0
Lance Ball,9,CIN,2.375,7.375,2.875,0.0,1.0,0.5,5.0,0.125,0.0,0.0
Lance Ball,10,CAR,2.111111111111111,6.555555555555555,2.5555555555555554,0.0,0.8888888888888888,0.4444444444444444,4.444444444444445,0.1111111111111111,0.0,0.0
Lance Ball,11,LAC,2.5,9.4,2.88,0.0,1.1,0.7,6.1,0.1,0.1,0.1
Lance Ball,12,KC,2.272727272727273,8.545454545454545,2.618181818181818,0.0,1.0,0.6363636363636364,5.545454545454546,0.09090909090909091,0.09090909090909091,0.09090909090909091
Lance Ball,13,TB,2.25,7.666666666666667,2.316666666666667,0.0,0.9166666666666666,0.5833333333333334,5.083333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
Lance Ball,14,OAK,2.076923076923077,7.076923076923077,2.1384615384615384,0.0,0.8461538461538461,0.5384615384615384,4.6923076923076925,0.07692307692307693,0.07692307692307693,0.07692307692307693
Lance Ball,16,CLE,1.9285714285714286,6.571428571428571,1.9857142857142858,0.0,0.7857142857142857,0.5,4.357142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142
Lance Ball,17,KC,2.8,10.533333333333333,2.146666666666667,0.06666666666666667,0.7333333333333333,0.4666666666666667,4.066666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667
Lance Dunbar,6,BAL,1.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Dunbar,7,CAR,0.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Dunbar,8,NYG,0.3333333333333333,3.6666666666666665,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Dunbar,9,ATL,2.25,9.25,3.55,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Lance Dunbar,10,PHI,3.0,11.4,3.5,0.0,0.4,0.0,0.0,0.0,0.2,0.0
Lance Dunbar,11,CLE,3.3333333333333335,11.166666666666666,3.25,0.0,0.8333333333333334,0.3333333333333333,1.0,0.0,0.16666666666666666,0.0
Lance Dunbar,12,WAS,3.0,10.714285714285714,3.9285714285714284,0.0,1.5714285714285714,0.7142857142857143,3.857142857142857,0.0,0.14285714285714285,0.0
Lance Dunbar,13,PHI,2.625,9.375,3.4375,0.0,1.375,0.625,3.375,0.0,0.125,0.0
Lance Dunbar,14,CIN,2.3333333333333335,8.333333333333334,3.0555555555555554,0.0,1.3333333333333333,0.6666666666666666,3.6666666666666665,0.0,0.1111111111111111,0.0
Lance Dunbar,15,PIT,2.1,7.5,2.75,0.0,1.2,0.6,3.3,0.0,0.1,0.0
Lance Dunbar,16,NO,1.9090909090909092,6.818181818181818,2.5,0.0,1.0909090909090908,0.5454545454545454,3.0,0.0,0.09090909090909091,0.0
Lance Dunbar,17,WAS,1.75,6.25,2.2916666666666665,0.0,1.0,0.5,2.75,0.0,0.08333333333333333,0.0
Lawrence Vickers,1,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence Vickers,2,SEA,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence Vickers,3,TB,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0
Lawrence Vickers,4,CHI,0.25,0.0,0.0,0.0,0.25,0.25,1.25,0.0,0.0,0.0
Lawrence Vickers,6,BAL,0.2,0.0,0.0,0.0,0.4,0.4,3.2,0.0,0.0,0.0
Lawrence Vickers,7,CAR,0.16666666666666666,0.0,0.0,0.0,0.5,0.5,3.8333333333333335,0.0,0.0,0.0
Lawrence Vickers,8,NYG,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,3.2857142857142856,0.0,0.0,0.0
Lawrence Vickers,9,ATL,0.125,0.0,0.0,0.0,0.5,0.5,3.5,0.0,0.0,0.0
Lawrence Vickers,10,PHI,0.3333333333333333,1.2222222222222223,0.6111111111111112,0.0,0.6666666666666666,0.6666666666666666,5.111111111111111,0.0,0.0,0.0
Lawrence Vickers,11,CLE,0.3,1.1,0.55,0.0,0.7,0.7,4.9,0.0,0.0,0.0
Lawrence Vickers,12,WAS,0.2727272727272727,1.0,0.5,0.0,0.8181818181818182,0.8181818181818182,5.454545454545454,0.0,0.0,0.0
Lawrence Vickers,13,PHI,0.25,0.9166666666666666,0.4583333333333333,0.0,0.75,0.75,5.0,0.0,0.0,0.0
Lawrence Vickers,14,CIN,0.23076923076923078,0.8461538461538461,0.4230769230769231,0.0,0.9230769230769231,0.8461538461538461,6.0,0.0,0.0,0.0
Lawrence Vickers,15,PIT,0.21428571428571427,0.7857142857142857,0.39285714285714285,0.0,1.0,0.8571428571428571,6.642857142857143,0.0,0.0,0.0
Lawrence Vickers,16,NO,0.2,0.7333333333333333,0.36666666666666664,0.0,0.9333333333333333,0.8,6.2,0.0,0.0,0.0
Lawrence Vickers,17,WAS,0.1875,0.6875,0.34375,0.0,0.9375,0.8125,6.5,0.0,0.0,0.0
LeGarrette Blount,1,CAR,3.0,8.0,2.7,0.0,1.0,1.0,2.0,0.0,0.0,0.0
LeGarrette Blount,2,NYG,1.5,4.0,1.35,0.0,0.5,0.5,1.0,0.0,0.0,0.0
LeGarrette Blount,3,DAL,2.3333333333333335,9.0,2.5,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
LeGarrette Blount,4,WAS,3.25,11.0,2.575,0.25,0.25,0.25,0.5,0.0,0.0,0.0
LeGarrette Blount,6,KC,4.0,20.4,3.72,0.4,0.2,0.2,0.4,0.0,0.0,0.0
LeGarrette Blount,7,NO,4.166666666666667,16.666666666666668,3.0333333333333337,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0
LeGarrette Blount,8,MIN,4.714285714285714,16.571428571428573,2.885714285714286,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0
LeGarrette Blount,9,OAK,4.375,15.125,2.8375000000000004,0.25,0.25,0.125,0.25,0.0,0.0,0.0
LeGarrette Blount,10,LAC,4.0,13.777777777777779,2.855555555555556,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0
LeGarrette Blount,12,ATL,3.6,12.4,2.5700000000000003,0.2,0.2,0.1,0.2,0.0,0.0,0.0
LeGarrette Blount,14,PHI,3.3636363636363638,11.454545454545455,2.5181818181818185,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0
LeGarrette Blount,15,NO,3.4166666666666665,12.583333333333334,2.8250000000000006,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0
LeGarrette Blount,16,LAR,3.1538461538461537,11.615384615384615,2.607692307692308,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0
LeRon McClain,1,OAK,2.0,5.0,2.5,0.0,4.0,4.0,15.0,0.0,0.0,0.0
LeRon McClain,2,TEN,2.0,12.0,6.0,0.0,2.0,2.0,7.5,0.0,0.0,0.0
LeRon McClain,3,ATL,1.3333333333333333,8.0,4.0,0.0,1.3333333333333333,1.3333333333333333,5.0,0.0,0.0,0.0
LeRon McClain,4,KC,1.5,7.0,3.5,0.0,1.25,1.25,3.25,0.0,0.0,0.0
LeRon McClain,5,NO,1.2,5.6,2.8,0.0,1.0,1.0,2.6,0.0,0.0,0.0
LeRon McClain,6,DEN,1.0,4.666666666666667,2.3333333333333335,0.0,0.8333333333333334,0.8333333333333334,2.1666666666666665,0.0,0.0,0.0
LeRon McClain,8,CLE,1.1428571428571428,4.714285714285714,2.357142857142857,0.0,0.7142857142857143,0.7142857142857143,1.8571428571428572,0.0,0.0,0.0
LeRon McClain,9,KC,1.125,4.125,2.0625,0.0,0.625,0.625,1.625,0.0,0.0,0.0
LeRon McClain,10,TB,1.2222222222222223,4.222222222222222,2.111111111111111,0.0,0.5555555555555556,0.5555555555555556,1.4444444444444444,0.0,0.0,0.0
LeRon McClain,11,DEN,1.1,3.8,1.9,0.0,0.5,0.5,1.3,0.0,0.0,0.0
LeRon McClain,12,BAL,1.0,3.4545454545454546,1.7272727272727273,0.0,0.45454545454545453,0.45454545454545453,1.1818181818181819,0.0,0.0,0.0
LeRon McClain,13,CIN,0.9166666666666666,3.1666666666666665,1.5833333333333333,0.0,0.6666666666666666,0.6666666666666666,2.4166666666666665,0.0,0.0,0.0
LeRon McClain,14,PIT,1.0769230769230769,3.230769230769231,1.5615384615384615,0.0,0.6923076923076923,0.6153846153846154,2.230769230769231,0.0,0.0,0.0
LeRon McClain,15,CAR,1.0,3.0,1.45,0.0,0.6428571428571429,0.5714285714285714,2.0714285714285716,0.0,0.0,0.0
LeRon McClain,16,NYJ,0.9333333333333333,2.8,1.3533333333333333,0.0,0.6666666666666666,0.5333333333333333,1.9333333333333333,0.0,0.0,0.0
LeRon McClain,17,OAK,0.875,2.625,1.26875,0.0,0.625,0.5,1.8125,0.0,0.0,0.0
LeSean McCoy,1,CLE,20.0,110.0,5.5,0.0,9.0,6.0,26.0,0.0,1.0,1.0
LeSean McCoy,2,BAL,22.5,95.5,4.35,0.5,6.0,4.0,17.0,0.0,1.0,1.0
LeSean McCoy,3,ARI,19.333333333333332,87.0,4.7,0.3333333333333333,5.0,3.6666666666666665,14.0,0.0,0.6666666666666666,0.6666666666666666
LeSean McCoy,4,NYG,20.25,96.0,4.85,0.25,4.75,3.5,14.75,0.0,0.75,0.5
LeSean McCoy,5,PIT,19.4,87.4,4.54,0.2,4.8,3.6,17.2,0.2,0.6,0.4
LeSean McCoy,6,DET,18.5,76.5,4.05,0.16666666666666666,5.333333333333333,4.166666666666667,18.666666666666668,0.3333333333333333,0.5,0.3333333333333333
